s,age,PFT,relative_mean
SSP5-RCP8.5,43,Non-tree V.,0.028409449770002242
SSP5-RCP8.5,43,Temperate broadleaf,0.23706259416567932
SSP5-RCP8.5,43,Conifers (other),0.11625198586926258
SSP5-RCP8.5,43,Pioneering broadleaf,0.46767436434856857
SSP5-RCP8.5,43,Needleleaf evergreen,0.1506016058464919
SSP5-RCP8.5,44,Non-tree V.,0.026745074017645788
SSP5-RCP8.5,44,Temperate broadleaf,0.24208474880690486
SSP5-RCP8.5,44,Conifers (other),0.11469431450004958
SSP5-RCP8.5,44,Pioneering broadleaf,0.4653124240017538
SSP5-RCP8.5,44,Needleleaf evergreen,0.15116343867364318
SSP5-RCP8.5,45,Non-tree V.,0.02526566202778521
SSP5-RCP8.5,45,Temperate broadleaf,0.24679441615849979
SSP5-RCP8.5,45,Conifers (other),0.1131673545269782
SSP5-RCP8.5,45,Pioneering broadleaf,0.4631070768800952
SSP5-RCP8.5,45,Needleleaf evergreen,0.15166549040664468
SSP5-RCP8.5,46,Non-tree V.,0.023803989118506667
SSP5-RCP8.5,46,Temperate broadleaf,0.251211647047311
SSP5-RCP8.5,46,Conifers (other),0.11166751491089676
SSP5-RCP8.5,46,Pioneering broadleaf,0.46116781242169563
SSP5-RCP8.5,46,Needleleaf evergreen,0.15214903650159134
SSP5-RCP8.5,47,Non-tree V.,0.02245709319516513
SSP5-RCP8.5,47,Temperate broadleaf,0.25534062781738126
SSP5-RCP8.5,47,Conifers (other),0.11022682833007298
SSP5-RCP8.5,47,Pioneering broadleaf,0.4593260795309331
SSP5-RCP8.5,47,Needleleaf evergreen,0.15264937112644994
SSP5-RCP8.5,48,Non-tree V.,0.021147837842615893
SSP5-RCP8.5,48,Temperate broadleaf,0.2593554011678749
SSP5-RCP8.5,48,Conifers (other),0.10878578272878799
SSP5-RCP8.5,48,Pioneering broadleaf,0.45762743814273843
SSP5-RCP8.5,48,Needleleaf evergreen,0.15308354011798272
SSP5-RCP8.5,49,Non-tree V.,0.019915418272720847
SSP5-RCP8.5,49,Temperate broadleaf,0.26319761426249133
SSP5-RCP8.5,49,Conifers (other),0.10747914715563124
SSP5-RCP8.5,49,Pioneering broadleaf,0.45595605389911564
SSP5-RCP8.5,49,Needleleaf evergreen,0.15345176641003633
SSP5-RCP8.5,50,Non-tree V.,0.01874714342238517
SSP5-RCP8.5,50,Temperate broadleaf,0.2668063502121175
SSP5-RCP8.5,50,Conifers (other),0.10617249852809703
SSP5-RCP8.5,50,Pioneering broadleaf,0.4544391429260167
SSP5-RCP8.5,50,Needleleaf evergreen,0.15383486491137943
SSP5-RCP8.5,51,Non-tree V.,0.017597275100023544
SSP5-RCP8.5,51,Temperate broadleaf,0.2702189563243486
SSP5-RCP8.5,51,Conifers (other),0.10485156990779185
SSP5-RCP8.5,51,Pioneering broadleaf,0.45307985401931494
SSP5-RCP8.5,51,Needleleaf evergreen,0.15425234464852045
SSP5-RCP8.5,52,Non-tree V.,0.01655667032967263
SSP5-RCP8.5,52,Temperate broadleaf,0.2735180197083236
SSP5-RCP8.5,52,Conifers (other),0.10358746664383654
SSP5-RCP8.5,52,Pioneering broadleaf,0.4516938542284425
SSP5-RCP8.5,52,Needleleaf evergreen,0.1546439890897237
SSP5-RCP8.5,53,Non-tree V.,0.015548333084585472
SSP5-RCP8.5,53,Temperate broadleaf,0.27665517534015743
SSP5-RCP8.5,53,Conifers (other),0.10242908922288067
SSP5-RCP8.5,53,Pioneering broadleaf,0.4504684279578532
SSP5-RCP8.5,53,Needleleaf evergreen,0.15489897439452507
SSP5-RCP8.5,54,Non-tree V.,0.014545967079152983
SSP5-RCP8.5,54,Temperate broadleaf,0.2797038696830716
SSP5-RCP8.5,54,Conifers (other),0.10128248825077851
SSP5-RCP8.5,54,Pioneering broadleaf,0.4492218673859772
SSP5-RCP8.5,54,Needleleaf evergreen,0.15524580760101508
SSP5-RCP8.5,55,Non-tree V.,0.01360714114385782
SSP5-RCP8.5,55,Temperate broadleaf,0.2825809936623872
SSP5-RCP8.5,55,Conifers (other),0.1002088341085691
SSP5-RCP8.5,55,Pioneering broadleaf,0.4480937570871777
SSP5-RCP8.5,55,Needleleaf evergreen,0.15550927399799885
SSP5-RCP8.5,56,Non-tree V.,0.012718321597540426
SSP5-RCP8.5,56,Temperate broadleaf,0.2853725926578638
SSP5-RCP8.5,56,Conifers (other),0.09910309940661988
SSP5-RCP8.5,56,Pioneering broadleaf,0.4469668225153817
SSP5-RCP8.5,56,Needleleaf evergreen,0.15583916382260263
SSP5-RCP8.5,57,Non-tree V.,0.011904440265775314
SSP5-RCP8.5,57,Temperate broadleaf,0.288106856409501
SSP5-RCP8.5,57,Conifers (other),0.09797544558677317
SSP5-RCP8.5,57,Pioneering broadleaf,0.44583976532259334
SSP5-RCP8.5,57,Needleleaf evergreen,0.15617349241535286
SSP5-RCP8.5,58,Non-tree V.,0.011115639688611071
SSP5-RCP8.5,58,Temperate broadleaf,0.29066790611729354
SSP5-RCP8.5,58,Conifers (other),0.09686332531515142
SSP5-RCP8.5,58,Pioneering broadleaf,0.44484172100949854
SSP5-RCP8.5,58,Needleleaf evergreen,0.1565114078694426
SSP5-RCP8.5,59,Non-tree V.,0.010362928773537691
SSP5-RCP8.5,59,Temperate broadleaf,0.29316377118208853
SSP5-RCP8.5,59,Conifers (other),0.09576352108539786
SSP5-RCP8.5,59,Pioneering broadleaf,0.443891273902154
SSP5-RCP8.5,59,Needleleaf evergreen,0.1568185050568116
SSP5-RCP8.5,60,Non-tree V.,0.009651183654058062
SSP5-RCP8.5,60,Temperate broadleaf,0.29558245309291
SSP5-RCP8.5,60,Conifers (other),0.0947632910179445
SSP5-RCP8.5,60,Pioneering broadleaf,0.4429395182019761
SSP5-RCP8.5,60,Needleleaf evergreen,0.15706355403311975
SSP5-RCP8.5,61,Non-tree V.,0.008974637139176072
SSP5-RCP8.5,61,Temperate broadleaf,0.2978197602770094
SSP5-RCP8.5,61,Conifers (other),0.09373383838136101
SSP5-RCP8.5,61,Pioneering broadleaf,0.44211401100579945
SSP5-RCP8.5,61,Needleleaf evergreen,0.15735775319667203
SSP5-RCP8.5,62,Non-tree V.,0.008346455944658913
SSP5-RCP8.5,62,Temperate broadleaf,0.2999688151688966
SSP5-RCP8.5,62,Conifers (other),0.09276089817614196
SSP5-RCP8.5,62,Pioneering broadleaf,0.4412965635013465
SSP5-RCP8.5,62,Needleleaf evergreen,0.1576272672089515
SSP5-RCP8.5,63,Non-tree V.,0.007734644452047002
SSP5-RCP8.5,63,Temperate broadleaf,0.30209124607055265
SSP5-RCP8.5,63,Conifers (other),0.09178637310831614
SSP5-RCP8.5,63,Pioneering broadleaf,0.4405214560036673
SSP5-RCP8.5,63,Needleleaf evergreen,0.1578662803654125
SSP5-RCP8.5,64,Non-tree V.,0.007187723286375291
SSP5-RCP8.5,64,Temperate broadleaf,0.3041380933689681
SSP5-RCP8.5,64,Conifers (other),0.09084119312982869
SSP5-RCP8.5,64,Pioneering broadleaf,0.43975555702680696
SSP5-RCP8.5,64,Needleleaf evergreen,0.15807743318801654
SSP5-RCP8.5,65,Non-tree V.,0.006650639304411371
SSP5-RCP8.5,65,Temperate broadleaf,0.30617721759439054
SSP5-RCP8.5,65,Conifers (other),0.08986229439608556
SSP5-RCP8.5,65,Pioneering broadleaf,0.43902775726070503
SSP5-RCP8.5,65,Needleleaf evergreen,0.15828209144440428
SSP5-RCP8.5,66,Non-tree V.,0.006159130123448796
SSP5-RCP8.5,66,Temperate broadleaf,0.3081306052735469
SSP5-RCP8.5,66,Conifers (other),0.08891878699792884
SSP5-RCP8.5,66,Pioneering broadleaf,0.43834580138428425
SSP5-RCP8.5,66,Needleleaf evergreen,0.15844567622078662
SSP5-RCP8.5,67,Non-tree V.,0.0056771517685861046
SSP5-RCP8.5,67,Temperate broadleaf,0.3100186901203538
SSP5-RCP8.5,67,Conifers (other),0.0880122520113208
SSP5-RCP8.5,67,Pioneering broadleaf,0.4376575803720975
SSP5-RCP8.5,67,Needleleaf evergreen,0.1586343257276288
SSP5-RCP8.5,68,Non-tree V.,0.005254555617856963
SSP5-RCP8.5,68,Temperate broadleaf,0.3117952273781204
SSP5-RCP8.5,68,Conifers (other),0.08705289579029847
SSP5-RCP8.5,68,Pioneering broadleaf,0.43714334602549126
SSP5-RCP8.5,68,Needleleaf evergreen,0.15875397518823353
SSP5-RCP8.5,69,Non-tree V.,0.004844930456409622
SSP5-RCP8.5,69,Temperate broadleaf,0.3135351556445479
SSP5-RCP8.5,69,Conifers (other),0.08616296250417124
SSP5-RCP8.5,69,Pioneering broadleaf,0.4365282021794153
SSP5-RCP8.5,69,Needleleaf evergreen,0.15892874921545716
SSP5-RCP8.5,70,Non-tree V.,0.004464496152589248
SSP5-RCP8.5,70,Temperate broadleaf,0.3151938227841221
SSP5-RCP8.5,70,Conifers (other),0.08530063064291439
SSP5-RCP8.5,70,Pioneering broadleaf,0.43597808710430885
SSP5-RCP8.5,70,Needleleaf evergreen,0.15906296331605366
SSP5-RCP8.5,71,Non-tree V.,0.004122662106152055
SSP5-RCP8.5,71,Temperate broadleaf,0.3167724778492791
SSP5-RCP8.5,71,Conifers (other),0.0844607725818344
SSP5-RCP8.5,71,Pioneering broadleaf,0.4354532490445219
SSP5-RCP8.5,71,Needleleaf evergreen,0.15919083841821835
SSP5-RCP8.5,72,Non-tree V.,0.0038047273187041255
SSP5-RCP8.5,72,Temperate broadleaf,0.31831479532759666
SSP5-RCP8.5,72,Conifers (other),0.08362798520495952
SSP5-RCP8.5,72,Pioneering broadleaf,0.4348974932682319
SSP5-RCP8.5,72,Needleleaf evergreen,0.15935499888051152
SSP5-RCP8.5,73,Non-tree V.,0.003525659252957273
SSP5-RCP8.5,73,Temperate broadleaf,0.31979652146448584
SSP5-RCP8.5,73,Conifers (other),0.08284224705929671
SSP5-RCP8.5,73,Pioneering broadleaf,0.4343782449305239
SSP5-RCP8.5,73,Needleleaf evergreen,0.1594573272927472
SSP5-RCP8.5,74,Non-tree V.,0.0032767300142344047
SSP5-RCP8.5,74,Temperate broadleaf,0.32123856752296004
SSP5-RCP8.5,74,Conifers (other),0.08199467551689783
SSP5-RCP8.5,74,Pioneering broadleaf,0.4339222625104503
SSP5-RCP8.5,74,Needleleaf evergreen,0.159567764435448
SSP5-RCP8.5,75,Non-tree V.,0.0030318193055063956
SSP5-RCP8.5,75,Temperate broadleaf,0.3226096323892114
SSP5-RCP8.5,75,Conifers (other),0.08121061671440816
SSP5-RCP8.5,75,Pioneering broadleaf,0.43349015927109746
SSP5-RCP8.5,75,Needleleaf evergreen,0.15965777231977507
SSP5-RCP8.5,76,Non-tree V.,0.002818183345985769
SSP5-RCP8.5,76,Temperate broadleaf,0.3239235659997776
SSP5-RCP8.5,76,Conifers (other),0.08041539934782614
SSP5-RCP8.5,76,Pioneering broadleaf,0.43309919282393416
SSP5-RCP8.5,76,Needleleaf evergreen,0.1597436584824888
SSP5-RCP8.5,77,Non-tree V.,0.002632372798609855
SSP5-RCP8.5,77,Temperate broadleaf,0.3252577156149055
SSP5-RCP8.5,77,Conifers (other),0.07958333257302629
SSP5-RCP8.5,77,Pioneering broadleaf,0.43263053072122737
SSP5-RCP8.5,77,Needleleaf evergreen,0.15989604829223142
SSP5-RCP8.5,78,Non-tree V.,0.0025391175427773344
SSP5-RCP8.5,78,Temperate broadleaf,0.3264823663937923
SSP5-RCP8.5,78,Conifers (other),0.07885775766757376
SSP5-RCP8.5,78,Pioneering broadleaf,0.4322149139402048
SSP5-RCP8.5,78,Needleleaf evergreen,0.15990584445565148
SSP5-RCP8.5,79,Non-tree V.,0.00240048120891965
SSP5-RCP8.5,79,Temperate broadleaf,0.3277377584703164
SSP5-RCP8.5,79,Conifers (other),0.07807921715763046
SSP5-RCP8.5,79,Pioneering broadleaf,0.43180785980761766
SSP5-RCP8.5,79,Needleleaf evergreen,0.15997468335551385
SSP5-RCP8.5,80,Non-tree V.,0.002319476995653724
SSP5-RCP8.5,80,Temperate broadleaf,0.329043491877739
SSP5-RCP8.5,80,Conifers (other),0.07725432991336073
SSP5-RCP8.5,80,Pioneering broadleaf,0.43139916074239665
SSP5-RCP8.5,80,Needleleaf evergreen,0.1599835404708443
SSP5-RCP8.5,81,Non-tree V.,0.0022015237697051346
SSP5-RCP8.5,81,Temperate broadleaf,0.3302241414913009
SSP5-RCP8.5,81,Conifers (other),0.07652895448659486
SSP5-RCP8.5,81,Pioneering broadleaf,0.4310438105426868
SSP5-RCP8.5,81,Needleleaf evergreen,0.16000156970970916
SSP5-RCP8.5,82,Non-tree V.,0.0020593713362048642
SSP5-RCP8.5,82,Temperate broadleaf,0.33140663861537456
SSP5-RCP8.5,82,Conifers (other),0.07576967421183677
SSP5-RCP8.5,82,Pioneering broadleaf,0.43074351832219954
SSP5-RCP8.5,82,Needleleaf evergreen,0.16002079751439371
SSP5-RCP8.5,83,Non-tree V.,0.00206488326395305
SSP5-RCP8.5,83,Temperate broadleaf,0.332501350615664
SSP5-RCP8.5,83,Conifers (other),0.07503224098687655
SSP5-RCP8.5,83,Pioneering broadleaf,0.4304087620548363
SSP5-RCP8.5,83,Needleleaf evergreen,0.1599927630786686
SSP5-RCP8.5,84,Non-tree V.,0.0020823040619607925
SSP5-RCP8.5,84,Temperate broadleaf,0.3334614016159861
SSP5-RCP8.5,84,Conifers (other),0.07435804587953385
SSP5-RCP8.5,84,Pioneering broadleaf,0.4300449739131543
SSP5-RCP8.5,84,Needleleaf evergreen,0.15996462990566473
SSP5-RCP8.5,85,Non-tree V.,0.002111655183487661
SSP5-RCP8.5,85,Temperate broadleaf,0.334343093186443
SSP5-RCP8.5,85,Conifers (other),0.07371536684661645
SSP5-RCP8.5,85,Pioneering broadleaf,0.4297707979916703
SSP5-RCP8.5,85,Needleleaf evergreen,0.15997044216808218
SSP5-RCP8.5,86,Non-tree V.,0.0021541858002451374
SSP5-RCP8.5,86,Temperate broadleaf,0.33535293720797643
SSP5-RCP8.5,86,Conifers (other),0.07300895626414668
SSP5-RCP8.5,86,Pioneering broadleaf,0.42944060285205665
SSP5-RCP8.5,86,Needleleaf evergreen,0.1599546732518662
SSP5-RCP8.5,87,Non-tree V.,0.0021005389741268403
SSP5-RCP8.5,87,Temperate broadleaf,0.33646189943500104
SSP5-RCP8.5,87,Conifers (other),0.0723567428666275
SSP5-RCP8.5,87,Pioneering broadleaf,0.42907208301024924
SSP5-RCP8.5,87,Needleleaf evergreen,0.16000873571399163
SSP5-RCP8.5,88,Non-tree V.,0.0020601740807846677
SSP5-RCP8.5,88,Temperate broadleaf,0.33756412303694056
SSP5-RCP8.5,88,Conifers (other),0.0716627241212941
SSP5-RCP8.5,88,Pioneering broadleaf,0.4287716573699658
SSP5-RCP8.5,88,Needleleaf evergreen,0.1599413213910225
SSP5-RCP8.5,89,Non-tree V.,0.002007761670155652
SSP5-RCP8.5,89,Temperate broadleaf,0.33862993350063586
SSP5-RCP8.5,89,Conifers (other),0.07102072955347957
SSP5-RCP8.5,89,Pioneering broadleaf,0.4284694366390893
SSP5-RCP8.5,89,Needleleaf evergreen,0.15987213863664082
SSP5-RCP8.5,90,Non-tree V.,0.001960408089929571
SSP5-RCP8.5,90,Temperate broadleaf,0.33971903552531413
SSP5-RCP8.5,90,Conifers (other),0.07035244438138638
SSP5-RCP8.5,90,Pioneering broadleaf,0.4281117688152299
SSP5-RCP8.5,90,Needleleaf evergreen,0.15985634318812564
SSP5-RCP8.5,91,Non-tree V.,0.0019189062676245258
SSP5-RCP8.5,91,Temperate broadleaf,0.340799941821867
SSP5-RCP8.5,91,Conifers (other),0.06970497107818846
SSP5-RCP8.5,91,Pioneering broadleaf,0.4277418352023762
SSP5-RCP8.5,91,Needleleaf evergreen,0.15983434562995014
SSP5-RCP8.5,92,Non-tree V.,0.0018783312753770374
SSP5-RCP8.5,92,Temperate broadleaf,0.341897239566002
SSP5-RCP8.5,92,Conifers (other),0.06907851243639851
SSP5-RCP8.5,92,Pioneering broadleaf,0.42732991011759375
SSP5-RCP8.5,92,Needleleaf evergreen,0.15981600660463094
SSP5-RCP8.5,93,Non-tree V.,0.0018455518385526728
SSP5-RCP8.5,93,Temperate broadleaf,0.3428528238229992
SSP5-RCP8.5,93,Conifers (other),0.06845232657201518
SSP5-RCP8.5,93,Pioneering broadleaf,0.427004361787167
SSP5-RCP8.5,93,Needleleaf evergreen,0.15984493597926985
SSP5-RCP8.5,94,Non-tree V.,0.0018192880587869157
SSP5-RCP8.5,94,Temperate broadleaf,0.34392456471357086
SSP5-RCP8.5,94,Conifers (other),0.06786647730359975
SSP5-RCP8.5,94,Pioneering broadleaf,0.42655523709838156
SSP5-RCP8.5,94,Needleleaf evergreen,0.15983443282566392
SSP5-RCP8.5,95,Non-tree V.,0.001812677567828439
SSP5-RCP8.5,95,Temperate broadleaf,0.3449671963631537
SSP5-RCP8.5,95,Conifers (other),0.0672552463280158
SSP5-RCP8.5,95,Pioneering broadleaf,0.4261553852712234
SSP5-RCP8.5,95,Needleleaf evergreen,0.15980949446976625
SSP5-RCP8.5,96,Non-tree V.,0.0018047940248843639
SSP5-RCP8.5,96,Temperate broadleaf,0.3460450789383395
SSP5-RCP8.5,96,Conifers (other),0.06670619593540662
SSP5-RCP8.5,96,Pioneering broadleaf,0.42567497710645
SSP5-RCP8.5,96,Needleleaf evergreen,0.15976895399492622
SSP5-RCP8.5,97,Non-tree V.,0.0017996306654054256
SSP5-RCP8.5,97,Temperate broadleaf,0.34716511630080177
SSP5-RCP8.5,97,Conifers (other),0.06614096569975501
SSP5-RCP8.5,97,Pioneering broadleaf,0.42509959160291566
SSP5-RCP8.5,97,Needleleaf evergreen,0.15979469573111052
SSP5-RCP8.5,98,Non-tree V.,0.0017780014157707644
SSP5-RCP8.5,98,Temperate broadleaf,0.3482778677505929
SSP5-RCP8.5,98,Conifers (other),0.06557553070437593
SSP5-RCP8.5,98,Pioneering broadleaf,0.4246056456109823
SSP5-RCP8.5,98,Needleleaf evergreen,0.15976295451826705
SSP5-RCP8.5,99,Non-tree V.,0.001763412857088544
SSP5-RCP8.5,99,Temperate broadleaf,0.3493877119466869
SSP5-RCP8.5,99,Conifers (other),0.06502062829264958
SSP5-RCP8.5,99,Pioneering broadleaf,0.42409498195064527
SSP5-RCP8.5,99,Needleleaf evergreen,0.1597332649529251
SSP5-RCP8.5,100,Non-tree V.,0.0017547621753158794
SSP5-RCP8.5,100,Temperate broadleaf,0.35056370298484546
SSP5-RCP8.5,100,Conifers (other),0.06447866456778507
SSP5-RCP8.5,100,Pioneering broadleaf,0.42347740170886206
SSP5-RCP8.5,100,Needleleaf evergreen,0.1597254685632
SSP5-RCP8.5,101,Non-tree V.,0.0017713076125145516
SSP5-RCP8.5,101,Temperate broadleaf,0.34723525003055744
SSP5-RCP8.5,101,Conifers (other),0.06433096063395193
SSP5-RCP8.5,101,Pioneering broadleaf,0.42620863465790476
SSP5-RCP8.5,101,Needleleaf evergreen,0.16045384706506655
SSP5-RCP8.5,102,Non-tree V.,0.0017813190881636293
SSP5-RCP8.5,102,Temperate broadleaf,0.3444232122129824
SSP5-RCP8.5,102,Conifers (other),0.06385855171207935
SSP5-RCP8.5,102,Pioneering broadleaf,0.4294479830856734
SSP5-RCP8.5,102,Needleleaf evergreen,0.16039148700966283
SSP5-RCP8.5,103,Non-tree V.,0.001782489305016132
SSP5-RCP8.5,103,Temperate broadleaf,0.3429186776179178
SSP5-RCP8.5,103,Conifers (other),0.06310617830417227
SSP5-RCP8.5,103,Pioneering broadleaf,0.43222978664168316
SSP5-RCP8.5,103,Needleleaf evergreen,0.15975797109197368
SSP5-RCP8.5,104,Non-tree V.,0.0017853983395197694
SSP5-RCP8.5,104,Temperate broadleaf,0.3425903106539827
SSP5-RCP8.5,104,Conifers (other),0.06222602807857553
SSP5-RCP8.5,104,Pioneering broadleaf,0.43380709708579895
SSP5-RCP8.5,104,Needleleaf evergreen,0.15937666562761138
SSP5-RCP8.5,105,Non-tree V.,0.0017968442614481142
SSP5-RCP8.5,105,Temperate broadleaf,0.3412886733773266
SSP5-RCP8.5,105,Conifers (other),0.06181781273846492
SSP5-RCP8.5,105,Pioneering broadleaf,0.43573757558361387
SSP5-RCP8.5,105,Needleleaf evergreen,0.15924630360376993
SSP5-RCP8.5,106,Non-tree V.,0.0018244912215819704
SSP5-RCP8.5,106,Temperate broadleaf,0.3393657154128085
SSP5-RCP8.5,106,Conifers (other),0.06136620323159019
SSP5-RCP8.5,106,Pioneering broadleaf,0.43824844410303126
SSP5-RCP8.5,106,Needleleaf evergreen,0.15919514603099633
SSP5-RCP8.5,107,Non-tree V.,0.0018455799657139183
SSP5-RCP8.5,107,Temperate broadleaf,0.33817372028605097
SSP5-RCP8.5,107,Conifers (other),0.06042268163169756
SSP5-RCP8.5,107,Pioneering broadleaf,0.4408372716925996
SSP5-RCP8.5,107,Needleleaf evergreen,0.15872074642393905
SSP5-RCP8.5,108,Non-tree V.,0.0018567934515316483
SSP5-RCP8.5,108,Temperate broadleaf,0.3337713547126055
SSP5-RCP8.5,108,Conifers (other),0.059830577958835764
SSP5-RCP8.5,108,Pioneering broadleaf,0.44586924753247825
SSP5-RCP8.5,108,Needleleaf evergreen,0.15867202634454775
SSP5-RCP8.5,109,Non-tree V.,0.0018671704334991483
SSP5-RCP8.5,109,Temperate broadleaf,0.33075900153153903
SSP5-RCP8.5,109,Conifers (other),0.05959411477366624
SSP5-RCP8.5,109,Pioneering broadleaf,0.4488774321759466
SSP5-RCP8.5,109,Needleleaf evergreen,0.1589022810853521
SSP5-RCP8.5,110,Non-tree V.,0.0018757895260709345
SSP5-RCP8.5,110,Temperate broadleaf,0.3271292147027484
SSP5-RCP8.5,110,Conifers (other),0.059654790317365196
SSP5-RCP8.5,110,Pioneering broadleaf,0.4519581827117696
SSP5-RCP8.5,110,Needleleaf evergreen,0.159382022742037
SSP5-RCP8.5,111,Non-tree V.,0.0018741311048726412
SSP5-RCP8.5,111,Temperate broadleaf,0.32725936602190325
SSP5-RCP8.5,111,Conifers (other),0.059308653709761947
SSP5-RCP8.5,111,Pioneering broadleaf,0.4523801263358673
SSP5-RCP8.5,111,Needleleaf evergreen,0.15917772282759388
SSP5-RCP8.5,112,Non-tree V.,0.001885997901083745
SSP5-RCP8.5,112,Temperate broadleaf,0.3233247482314346
SSP5-RCP8.5,112,Conifers (other),0.059552427937890014
SSP5-RCP8.5,112,Pioneering broadleaf,0.45509070560187054
SSP5-RCP8.5,112,Needleleaf evergreen,0.1601461203277209
SSP5-RCP8.5,113,Non-tree V.,0.0018769023243597814
SSP5-RCP8.5,113,Temperate broadleaf,0.3182115301941539
SSP5-RCP8.5,113,Conifers (other),0.05921281326948258
SSP5-RCP8.5,113,Pioneering broadleaf,0.4596403410521544
SSP5-RCP8.5,113,Needleleaf evergreen,0.16105841315984862
SSP5-RCP8.5,114,Non-tree V.,0.0018800360733985234
SSP5-RCP8.5,114,Temperate broadleaf,0.3132279569422416
SSP5-RCP8.5,114,Conifers (other),0.05916911325354972
SSP5-RCP8.5,114,Pioneering broadleaf,0.4646141209230922
SSP5-RCP8.5,114,Needleleaf evergreen,0.1611087728077187
SSP5-RCP8.5,115,Non-tree V.,0.0018879225651338442
SSP5-RCP8.5,115,Temperate broadleaf,0.3097151874560036
SSP5-RCP8.5,115,Conifers (other),0.05895351102646472
SSP5-RCP8.5,115,Pioneering broadleaf,0.46840079623690434
SSP5-RCP8.5,115,Needleleaf evergreen,0.16104258271549696
SSP5-RCP8.5,116,Non-tree V.,0.0018594611865025957
SSP5-RCP8.5,116,Temperate broadleaf,0.30481861111933567
SSP5-RCP8.5,116,Conifers (other),0.05931634056363134
SSP5-RCP8.5,116,Pioneering broadleaf,0.4708081388741401
SSP5-RCP8.5,116,Needleleaf evergreen,0.16319744825639018
SSP5-RCP8.5,117,Non-tree V.,0.0018998749239531986
SSP5-RCP8.5,117,Temperate broadleaf,0.3019478204701639
SSP5-RCP8.5,117,Conifers (other),0.0586393159898521
SSP5-RCP8.5,117,Pioneering broadleaf,0.4751755751319677
SSP5-RCP8.5,117,Needleleaf evergreen,0.16233741348406264
SSP5-RCP8.5,118,Non-tree V.,0.0019211078102996289
SSP5-RCP8.5,118,Temperate broadleaf,0.301681754353375
SSP5-RCP8.5,118,Conifers (other),0.05770360551280348
SSP5-RCP8.5,118,Pioneering broadleaf,0.47774608208526526
SSP5-RCP8.5,118,Needleleaf evergreen,0.16094745023825432
SSP5-RCP8.5,119,Non-tree V.,0.0019681499231572266
SSP5-RCP8.5,119,Temperate broadleaf,0.29836614704200154
SSP5-RCP8.5,119,Conifers (other),0.05725744514112649
SSP5-RCP8.5,119,Pioneering broadleaf,0.4813883083045474
SSP5-RCP8.5,119,Needleleaf evergreen,0.16101994958916582
SSP5-RCP8.5,120,Non-tree V.,0.0020569649635257922
SSP5-RCP8.5,120,Temperate broadleaf,0.29247592331466
SSP5-RCP8.5,120,Conifers (other),0.05681963950225726
SSP5-RCP8.5,120,Pioneering broadleaf,0.48670389801142006
SSP5-RCP8.5,120,Needleleaf evergreen,0.16194357420813632
SSP5-RCP8.5,121,Non-tree V.,0.0021573756708893176
SSP5-RCP8.5,121,Temperate broadleaf,0.2965378181876563
SSP5-RCP8.5,121,Conifers (other),0.05701585756004268
SSP5-RCP8.5,121,Pioneering broadleaf,0.48331147917912176
SSP5-RCP8.5,121,Needleleaf evergreen,0.16097746940228919
SSP5-RCP8.5,122,Non-tree V.,0.0023509776753451073
SSP5-RCP8.5,122,Temperate broadleaf,0.29027892914121617
SSP5-RCP8.5,122,Conifers (other),0.056440119186038536
SSP5-RCP8.5,122,Pioneering broadleaf,0.4911611306440108
SSP5-RCP8.5,122,Needleleaf evergreen,0.159768843353388
SSP5-RCP8.5,123,Non-tree V.,0.0021803178092231214
SSP5-RCP8.5,123,Temperate broadleaf,0.28483671297064034
SSP5-RCP8.5,123,Conifers (other),0.05781368568335464
SSP5-RCP8.5,123,Pioneering broadleaf,0.4919218581796602
SSP5-RCP8.5,123,Needleleaf evergreen,0.16324742535712156
SSP5-RCP8.5,124,Non-tree V.,0.002299724329494681
SSP5-RCP8.5,124,Temperate broadleaf,0.29532486344919673
SSP5-RCP8.5,124,Conifers (other),0.058734718919966816
SSP5-RCP8.5,124,Pioneering broadleaf,0.4708220105924059
SSP5-RCP8.5,124,Needleleaf evergreen,0.172818682708936
SSP5-RCP8.5,125,Non-tree V.,0.0026089034785671643
SSP5-RCP8.5,125,Temperate broadleaf,0.32656044368714804
SSP5-RCP8.5,125,Conifers (other),0.06046208124033005
SSP5-RCP8.5,125,Pioneering broadleaf,0.43247992267647006
SSP5-RCP8.5,125,Needleleaf evergreen,0.17788864891748427
